"country","city","customer_id","customer_name","amount","payment_id","payment_date"
"Vietnam","Cam Ranh",532,"Neil Renner","3.99",28163,"2007-04-12 12:26:51.996577"
"Vietnam","Cam Ranh",532,"Neil Renner","4.99",28164,"2007-04-27 07:05:21.996577"
"Vietnam","Cam Ranh",532,"Neil Renner","2.99",28165,"2007-04-27 21:12:55.996577"
"Vietnam","Cam Ranh",532,"Neil Renner","5.99",28166,"2007-04-29 00:01:42.996577"
"Vietnam","Cam Ranh",532,"Neil Renner","2.99",28167,"2007-04-30 10:53:54.996577"
"China","Binzhou",533,"Jessie Milam","8.99",28168,"2007-04-07 05:17:35.996577"
"China","Binzhou",533,"Jessie Milam","4.99",28169,"2007-04-08 14:46:01.996577"
"China","Binzhou",533,"Jessie Milam","2.99",28170,"2007-04-12 14:50:13.996577"
"China","Binzhou",533,"Jessie Milam","0.99",28171,"2007-04-12 17:22:03.996577"
"China","Binzhou",533,"Jessie Milam","9.99",28172,"2007-04-12 17:28:11.996577"
"China","Binzhou",533,"Jessie Milam","4.99",28173,"2007-04-27 20:45:31.996577"
"China","Binzhou",533,"Jessie Milam","8.99",28174,"2007-04-28 16:57:42.996577"
"China","Binzhou",533,"Jessie Milam","2.99",28175,"2007-04-28 17:28:02.996577"
"China","Binzhou",533,"Jessie Milam","2.99",28176,"2007-04-28 23:17:41.996577"
"China","Binzhou",533,"Jessie Milam","2.99",28177,"2007-04-29 07:00:37.996577"
"China","Binzhou",533,"Jessie Milam","1.99",28178,"2007-04-29 14:27:32.996577"
"China","Binzhou",533,"Jessie Milam","1.99",28179,"2007-04-29 19:08:15.996577"
"China","Binzhou",533,"Jessie Milam","3.99",28180,"2007-04-30 18:50:27.996577"
"India","Amroha",534,"Christian Jung","2.99",28181,"2007-04-06 10:10:30.996577"
"India","Amroha",534,"Christian Jung","4.99",28182,"2007-04-08 23:35:47.996577"
"India","Amroha",534,"Christian Jung","2.99",28183,"2007-04-27 04:09:46.996577"
"India","Amroha",534,"Christian Jung","2.99",28184,"2007-04-28 00:44:34.996577"
"India","Amroha",534,"Christian Jung","0.99",28185,"2007-04-29 12:48:19.996577"
"India","Amroha",534,"Christian Jung","5.99",28186,"2007-04-30 20:50:42.996577"
"India","Amroha",534,"Christian Jung","4.99",28187,"2007-04-30 20:59:57.996577"
"Chad","NDjamna",535,"Javier Elrod","4.99",28188,"2007-04-07 16:50:56.996577"
"Chad","NDjamna",535,"Javier Elrod","6.99",28189,"2007-04-08 11:00:34.996577"
"Chad","NDjamna",535,"Javier Elrod","2.99",28190,"2007-04-08 12:11:02.996577"
"Chad","NDjamna",535,"Javier Elrod","6.99",28191,"2007-04-08 19:59:19.996577"
"Chad","NDjamna",535,"Javier Elrod","0.99",28192,"2007-04-10 02:49:36.996577"
"Chad","NDjamna",535,"Javier Elrod","8.99",28193,"2007-04-10 18:28:51.996577"
"Chad","NDjamna",535,"Javier Elrod","2.99",28194,"2007-04-12 01:47:40.996577"
"Chad","NDjamna",535,"Javier Elrod","2.99",28195,"2007-04-29 04:31:56.996577"
"Chad","NDjamna",535,"Javier Elrod","4.99",28196,"2007-04-29 13:16:11.996577"
"Chad","NDjamna",535,"Javier Elrod","0.99",28197,"2007-04-30 20:08:41.996577"
"Chad","NDjamna",535,"Javier Elrod","4.99",28198,"2007-04-30 23:29:32.996577"
"South Korea","Tonghae",536,"Fernando Churchill","4.99",28199,"2007-04-05 21:42:17.996577"
"South Korea","Tonghae",536,"Fernando Churchill","0.99",28200,"2007-04-05 23:15:20.996577"
"South Korea","Tonghae",536,"Fernando Churchill","2.99",28201,"2007-04-07 21:45:38.996577"
"South Korea","Tonghae",536,"Fernando Churchill","0.99",28202,"2007-04-09 09:12:00.996577"
"South Korea","Tonghae",536,"Fernando Churchill","5.99",28203,"2007-04-11 21:12:10.996577"
"South Korea","Tonghae",536,"Fernando Churchill","4.99",28204,"2007-04-27 02:22:09.996577"
"South Korea","Tonghae",536,"Fernando Churchill","4.99",28205,"2007-04-29 09:00:59.996577"
"South Korea","Tonghae",536,"Fernando Churchill","4.99",28206,"2007-04-29 14:36:13.996577"
"South Korea","Tonghae",536,"Fernando Churchill","2.99",28207,"2007-04-30 02:02:52.996577"
"South Korea","Tonghae",536,"Fernando Churchill","8.99",28208,"2007-04-30 19:06:48.996577"
"South Korea","Tonghae",536,"Fernando Churchill","4.99",28209,"2007-04-30 07:07:39.996577"
"South Korea","Tonghae",536,"Fernando Churchill","3.99",28210,"2007-04-30 16:49:22.996577"
"United States","Aurora",537,"Clinton Buford","0.99",28211,"2007-04-06 01:14:01.996577"
"United States","Aurora",537,"Clinton Buford","0.99",28212,"2007-04-06 15:27:46.996577"
"United States","Aurora",537,"Clinton Buford","2.99",28213,"2007-04-10 04:36:40.996577"
"United States","Aurora",537,"Clinton Buford","5.99",28214,"2007-04-10 17:37:17.996577"
"United States","Aurora",537,"Clinton Buford","2.99",28215,"2007-04-11 16:42:31.996577"
"United States","Aurora",537,"Clinton Buford","4.99",28216,"2007-04-11 21:34:15.996577"
"United States","Aurora",537,"Clinton Buford","0.99",28217,"2007-04-12 13:01:27.996577"
"United States","Aurora",537,"Clinton Buford","2.99",28218,"2007-04-27 06:38:55.996577"
"United States","Aurora",537,"Clinton Buford","4.99",28219,"2007-04-28 06:29:04.996577"
"United States","Aurora",537,"Clinton Buford","4.99",28220,"2007-04-28 18:01:07.996577"
"United States","Aurora",537,"Clinton Buford","4.99",28221,"2007-04-28 23:31:08.996577"
"United States","Aurora",537,"Clinton Buford","2.99",28222,"2007-04-30 14:59:43.996577"
"China","Baicheng",538,"Ted Breaux","4.99",28223,"2007-04-06 01:05:36.996577"
"China","Baicheng",538,"Ted Breaux","8.99",28224,"2007-04-09 06:21:48.996577"
"China","Baicheng",538,"Ted Breaux","4.99",28225,"2007-04-09 17:10:42.996577"
"China","Baicheng",538,"Ted Breaux","2.99",28226,"2007-04-09 22:26:10.996577"
"China","Baicheng",538,"Ted Breaux","2.99",28227,"2007-04-10 18:46:35.996577"
"China","Baicheng",538,"Ted Breaux","2.99",28228,"2007-04-11 06:48:22.996577"
"China","Baicheng",538,"Ted Breaux","0.99",28229,"2007-04-11 17:47:32.996577"
"China","Baicheng",538,"Ted Breaux","0.99",28230,"2007-04-26 21:42:00.996577"
"China","Baicheng",538,"Ted Breaux","0.99",28231,"2007-04-28 02:07:51.996577"
"China","Baicheng",538,"Ted Breaux","0.99",28232,"2007-04-29 18:08:34.996577"
"China","Baicheng",538,"Ted Breaux","0.99",28233,"2007-04-30 15:21:09.996577"
"China","Baicheng",538,"Ted Breaux","4.99",28234,"2007-04-30 04:04:14.996577"
"China","Baicheng",538,"Ted Breaux","4.99",28235,"2007-04-30 12:40:23.996577"
"China","Baicheng",538,"Ted Breaux","8.99",28236,"2007-04-30 13:57:26.996577"
"Venezuela","Valencia",539,"Mathew Bolin","2.99",28237,"2007-04-07 01:13:28.996577"
"Venezuela","Valencia",539,"Mathew Bolin","0.99",28238,"2007-04-07 12:20:20.996577"
"Venezuela","Valencia",539,"Mathew Bolin","4.99",28239,"2007-04-09 04:08:30.996577"
"Venezuela","Valencia",539,"Mathew Bolin","7.99",28240,"2007-04-09 06:30:17.996577"
"Venezuela","Valencia",539,"Mathew Bolin","2.99",28241,"2007-04-09 22:40:10.996577"
"Venezuela","Valencia",539,"Mathew Bolin","5.99",28242,"2007-04-12 18:49:19.996577"
"Venezuela","Valencia",539,"Mathew Bolin","2.99",28243,"2007-04-28 05:41:46.996577"
"Venezuela","Valencia",539,"Mathew Bolin","6.99",28244,"2007-04-28 23:10:04.996577"
"Venezuela","Valencia",539,"Mathew Bolin","5.99",28245,"2007-04-29 17:55:13.996577"
"Venezuela","Valencia",539,"Mathew Bolin","0.99",28246,"2007-04-30 12:46:42.996577"
"Venezuela","Valencia",539,"Mathew Bolin","7.99",28247,"2007-04-30 08:29:32.996577"
"Venezuela","Valencia",539,"Mathew Bolin","4.99",28248,"2007-04-30 09:21:09.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","4.99",28249,"2007-04-08 06:54:18.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","4.99",28250,"2007-04-08 23:17:29.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","2.99",28251,"2007-04-11 05:28:21.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","7.99",28252,"2007-04-11 07:35:27.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","2.99",28253,"2007-04-11 09:40:04.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","6.99",28254,"2007-04-12 13:07:53.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","0.99",28255,"2007-04-12 21:00:43.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","4.99",28256,"2007-04-30 08:01:20.996577"
"Bulgaria","Ruse",540,"Tyrone Asher","2.99",28257,"2007-04-30 09:59:17.996577"
"Italy","Livorno",541,"Darren Windham","2.99",28258,"2007-04-09 00:29:31.996577"
"Italy","Livorno",541,"Darren Windham","4.99",28259,"2007-04-09 09:12:20.996577"
"Italy","Livorno",541,"Darren Windham","7.99",28260,"2007-04-11 23:55:35.996577"
"Italy","Livorno",541,"Darren Windham","2.99",28261,"2007-04-12 12:06:32.996577"
"Italy","Livorno",541,"Darren Windham","8.99",28262,"2007-04-28 17:42:26.996577"
"Italy","Livorno",541,"Darren Windham","4.99",28263,"2007-04-29 02:21:15.996577"
"Italy","Livorno",541,"Darren Windham","0.99",28264,"2007-04-30 02:12:09.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","0.99",28265,"2007-04-09 13:45:49.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","6.99",28266,"2007-04-09 22:12:15.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","5.99",28267,"2007-04-11 03:34:34.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","5.99",28268,"2007-04-11 17:34:27.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","9.99",28269,"2007-04-12 19:28:49.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","8.99",28270,"2007-04-28 01:18:07.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","4.99",28271,"2007-04-29 08:57:42.996577"
"Indonesia","Pangkal Pinang",542,"Lonnie Tirado","3.99",28272,"2007-04-29 09:30:34.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","2.99",28273,"2007-04-08 18:27:40.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","4.99",28274,"2007-04-09 21:34:13.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","4.99",28275,"2007-04-11 00:30:29.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","2.99",28276,"2007-04-27 11:31:40.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","2.99",28277,"2007-04-29 10:28:53.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","4.99",28278,"2007-04-29 21:34:39.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","2.99",28279,"2007-04-30 22:39:45.996577"
"Morocco","Beni-Mellal",543,"Lance Pemberton","0.99",28280,"2007-04-30 16:09:19.996577"
"Brazil","So Bernardo do Campo",544,"Cody Nolen","0.99",28281,"2007-04-07 19:41:48.996577"
"Brazil","So Bernardo do Campo",544,"Cody Nolen","2.99",28282,"2007-04-08 10:13:22.996577"
"Brazil","So Bernardo do Campo",544,"Cody Nolen","6.99",28283,"2007-04-08 16:57:39.996577"
"Brazil","So Bernardo do Campo",544,"Cody Nolen","2.99",28284,"2007-04-29 10:04:12.996577"
"Brazil","So Bernardo do Campo",544,"Cody Nolen","5.99",28285,"2007-04-30 01:21:47.996577"
"Brazil","So Bernardo do Campo",544,"Cody Nolen","9.99",28286,"2007-04-30 02:14:52.996577"
"Ukraine","Konotop",545,"Julio Noland","8.99",28287,"2007-04-06 08:24:35.996577"
"Ukraine","Konotop",545,"Julio Noland","5.99",28288,"2007-04-06 21:28:35.996577"
"Ukraine","Konotop",545,"Julio Noland","5.99",28289,"2007-04-08 05:12:08.996577"
"Ukraine","Konotop",545,"Julio Noland","0.99",28290,"2007-04-09 12:39:54.996577"
"Ukraine","Konotop",545,"Julio Noland","5.99",28291,"2007-04-27 02:45:03.996577"
"Ukraine","Konotop",545,"Julio Noland","3.99",28292,"2007-04-29 11:27:18.996577"
"Ukraine","Konotop",545,"Julio Noland","2.99",28293,"2007-04-29 21:49:24.996577"
"Ukraine","Konotop",545,"Julio Noland","2.99",28294,"2007-04-30 09:51:07.996577"
"Ukraine","Konotop",545,"Julio Noland","4.99",28295,"2007-04-30 14:04:09.996577"
"China","Sanya",546,"Kelly Knott","4.99",28296,"2007-04-06 10:19:23.996577"
"China","Sanya",546,"Kelly Knott","0.99",28297,"2007-04-08 08:29:54.996577"
"China","Sanya",546,"Kelly Knott","0.99",28298,"2007-04-08 11:40:38.996577"
"China","Sanya",546,"Kelly Knott","0.99",28299,"2007-04-10 04:30:51.996577"
"China","Sanya",546,"Kelly Knott","9.99",28300,"2007-04-12 13:42:15.996577"
"China","Sanya",546,"Kelly Knott","2.99",28301,"2007-04-12 15:00:59.996577"
"China","Sanya",546,"Kelly Knott","6.99",28302,"2007-04-12 20:39:47.996577"
"China","Sanya",546,"Kelly Knott","4.99",28303,"2007-04-29 08:55:22.996577"
"China","Sanya",546,"Kelly Knott","4.99",28304,"2007-04-30 06:48:13.996577"
"China","Lengshuijiang",267,"Margie Wade","6.99",28305,"2007-04-30 15:21:47.996577"
"China","Sanya",546,"Kelly Knott","1.99",28306,"2007-04-30 03:06:07.996577"
"Japan","Kanazawa",547,"Kurt Emmons","4.99",28307,"2007-04-06 07:44:23.996577"
"Japan","Kanazawa",547,"Kurt Emmons","4.99",28308,"2007-04-06 11:30:13.996577"
"Japan","Kanazawa",547,"Kurt Emmons","4.99",28309,"2007-04-09 15:08:15.996577"
"Japan","Kanazawa",547,"Kurt Emmons","4.99",28310,"2007-04-10 16:16:00.996577"
"Japan","Kanazawa",547,"Kurt Emmons","0.99",28311,"2007-04-12 06:29:33.996577"
"Japan","Kanazawa",547,"Kurt Emmons","4.99",28312,"2007-04-27 15:38:05.996577"
"Japan","Kanazawa",547,"Kurt Emmons","3.99",28313,"2007-04-27 20:20:14.996577"
"Japan","Kanazawa",547,"Kurt Emmons","4.99",28314,"2007-04-28 07:18:05.996577"
"Japan","Kanazawa",547,"Kurt Emmons","3.99",28315,"2007-04-28 08:25:43.996577"
"Japan","Kanazawa",547,"Kurt Emmons","2.99",28316,"2007-04-29 21:01:20.996577"
"Philippines","Tarlac",548,"Allan Cornish","2.99",28317,"2007-04-06 08:06:16.996577"
"Philippines","Tarlac",548,"Allan Cornish","2.99",28318,"2007-04-06 12:05:14.996577"
"Philippines","Tarlac",548,"Allan Cornish","7.99",28319,"2007-04-07 07:29:15.996577"
"Philippines","Tarlac",548,"Allan Cornish","4.99",28320,"2007-04-09 06:29:12.996577"
"Philippines","Tarlac",548,"Allan Cornish","4.99",28321,"2007-04-12 00:56:29.996577"
"Philippines","Tarlac",548,"Allan Cornish","5.99",28322,"2007-04-30 02:27:57.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","2.99",28323,"2007-04-05 23:30:04.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","4.99",28324,"2007-04-06 17:27:24.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","0.99",28325,"2007-04-07 21:43:54.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","7.99",28326,"2007-04-27 09:13:54.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","0.99",28327,"2007-04-28 23:00:05.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","4.99",28328,"2007-04-29 02:07:15.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","7.99",28329,"2007-04-30 20:19:08.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","9.99",28330,"2007-04-30 22:53:31.996577"
"Spain","Santiago de Compostela",549,"Nelson Christenson","0.99",28331,"2007-04-30 12:28:58.996577"
"China","Zhoushan",550,"Guy Brownlee","4.99",28332,"2007-04-06 21:33:01.996577"
"China","Zhoushan",550,"Guy Brownlee","4.99",28333,"2007-04-10 09:53:54.996577"
"China","Zhoushan",550,"Guy Brownlee","2.99",28334,"2007-04-12 11:08:05.996577"
"China","Zhoushan",550,"Guy Brownlee","0.99",28335,"2007-04-27 01:30:06.996577"
"China","Zhoushan",550,"Guy Brownlee","2.99",28336,"2007-04-28 07:28:47.996577"
"China","Zhoushan",550,"Guy Brownlee","6.99",28337,"2007-04-29 12:34:50.996577"
"China","Zhoushan",550,"Guy Brownlee","2.99",28338,"2007-04-29 21:20:49.996577"
"China","Zhoushan",550,"Guy Brownlee","8.99",28339,"2007-04-30 02:04:15.996577"
"China","Zhoushan",550,"Guy Brownlee","2.99",28340,"2007-04-30 02:33:27.996577"
"China","Zhoushan",550,"Guy Brownlee","0.99",28341,"2007-04-30 07:46:22.996577"
"China","Zhoushan",550,"Guy Brownlee","4.99",28342,"2007-04-30 20:31:46.996577"
"Brazil","Alvorada",551,"Clayton Barbee","5.99",28343,"2007-04-06 22:15:09.996577"
"Brazil","Alvorada",551,"Clayton Barbee","1.99",28344,"2007-04-09 09:21:19.996577"
"Brazil","Alvorada",551,"Clayton Barbee","0.99",28345,"2007-04-10 00:37:47.996577"
"Brazil","Alvorada",551,"Clayton Barbee","0.99",28346,"2007-04-11 01:43:24.996577"
"Brazil","Alvorada",551,"Clayton Barbee","9.99",28347,"2007-04-27 03:19:41.996577"
"Brazil","Alvorada",551,"Clayton Barbee","0.99",28348,"2007-04-30 03:05:46.996577"
"Brazil","Alvorada",551,"Clayton Barbee","2.99",28349,"2007-04-30 14:04:05.996577"
"Brazil","Alvorada",551,"Clayton Barbee","4.99",28350,"2007-04-30 08:13:06.996577"
"China","Haining",552,"Hugh Waldrop","6.99",28351,"2007-04-07 23:06:50.996577"
"China","Haining",552,"Hugh Waldrop","7.99",28352,"2007-04-09 10:08:09.996577"
"China","Haining",552,"Hugh Waldrop","4.99",28353,"2007-04-11 10:04:29.996577"
"China","Haining",552,"Hugh Waldrop","2.99",28354,"2007-04-28 05:27:35.996577"
"China","Haining",552,"Hugh Waldrop","2.99",28355,"2007-04-28 16:41:41.996577"
"China","Haining",552,"Hugh Waldrop","2.99",28356,"2007-04-28 21:17:37.996577"
"China","Haining",552,"Hugh Waldrop","5.99",28357,"2007-04-29 12:00:31.996577"
"China","Haining",552,"Hugh Waldrop","4.99",28358,"2007-04-29 23:16:57.996577"
"China","Haining",552,"Hugh Waldrop","8.99",28359,"2007-04-30 16:38:22.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","6.99",28360,"2007-04-05 22:18:30.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28361,"2007-04-06 13:01:10.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","2.99",28362,"2007-04-06 15:46:41.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28363,"2007-04-06 17:26:41.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28364,"2007-04-06 17:26:51.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28365,"2007-04-06 19:50:00.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28366,"2007-04-07 12:47:07.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","0.99",28367,"2007-04-08 08:27:20.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28368,"2007-04-08 16:56:46.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","3.99",28369,"2007-04-08 21:07:36.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","2.99",28370,"2007-04-11 03:13:25.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","0.99",28371,"2007-04-12 09:40:02.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","6.99",28372,"2007-04-12 16:31:51.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28373,"2007-04-28 09:12:06.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","4.99",28374,"2007-04-30 13:33:48.996577"
"Yugoslavia","Novi Sad",553,"Max Pitt","2.99",28375,"2007-04-30 02:10:43.996577"
"India","Rajkot",554,"Dwayne Olvera","4.99",28376,"2007-04-08 19:17:56.996577"
"India","Rajkot",554,"Dwayne Olvera","2.99",28377,"2007-04-10 00:34:27.996577"
"India","Rajkot",554,"Dwayne Olvera","5.99",28378,"2007-04-10 22:31:37.996577"
"India","Rajkot",554,"Dwayne Olvera","2.99",28379,"2007-04-11 07:31:19.996577"
"South Africa","Chatsworth",555,"Dwight Lombardi","2.99",28380,"2007-04-08 17:52:43.996577"
"South Africa","Chatsworth",555,"Dwight Lombardi","0.99",28381,"2007-04-28 19:39:26.996577"
"South Africa","Chatsworth",555,"Dwight Lombardi","3.99",28382,"2007-04-28 23:05:35.996577"
"South Africa","Chatsworth",555,"Dwight Lombardi","5.99",28383,"2007-04-30 15:01:17.996577"
"South Africa","Chatsworth",555,"Dwight Lombardi","7.99",28384,"2007-04-30 15:52:47.996577"
"South Africa","Chatsworth",555,"Dwight Lombardi","7.99",28385,"2007-04-30 18:29:00.996577"
"United Kingdom","Southport",556,"Armando Gruber","2.99",28386,"2007-04-08 11:01:26.996577"
"United Kingdom","Southport",556,"Armando Gruber","3.99",28387,"2007-04-08 16:41:36.996577"
"United Kingdom","Southport",556,"Armando Gruber","0.99",28388,"2007-04-08 16:57:31.996577"
"United Kingdom","Southport",556,"Armando Gruber","0.99",28389,"2007-04-10 09:38:30.996577"
"United Kingdom","Southport",556,"Armando Gruber","2.99",28390,"2007-04-12 00:32:36.996577"
"United Kingdom","Southport",556,"Armando Gruber","5.99",28391,"2007-04-29 23:56:29.996577"
"United Kingdom","Southport",556,"Armando Gruber","4.99",28392,"2007-04-30 19:29:13.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","0.99",28393,"2007-04-08 08:08:05.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","1.99",28394,"2007-04-08 17:08:31.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","0.99",28395,"2007-04-11 23:40:29.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","3.99",28396,"2007-04-12 11:56:02.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","4.99",28397,"2007-04-12 16:52:57.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","0.99",28398,"2007-04-12 20:07:30.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","0.99",28399,"2007-04-30 16:29:41.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","2.99",28400,"2007-04-30 16:36:24.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","1.99",28401,"2007-04-30 17:17:23.996577"
"Lithuania","Vilnius",557,"Felix Gaffney","6.99",28402,"2007-04-30 17:18:24.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","9.99",28403,"2007-04-06 10:02:02.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","0.99",28404,"2007-04-06 20:26:10.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","3.99",28405,"2007-04-06 22:01:10.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","5.99",28406,"2007-04-07 09:25:32.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","2.99",28407,"2007-04-08 20:46:06.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","6.99",28408,"2007-04-09 17:21:21.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","3.99",28409,"2007-04-09 22:39:35.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","7.99",28410,"2007-04-11 14:48:28.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","9.99",28411,"2007-04-12 00:17:26.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","4.99",28412,"2007-04-12 12:53:57.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","0.99",28413,"2007-04-12 13:38:14.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","0.99",28414,"2007-04-27 15:42:45.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","2.99",28415,"2007-04-29 08:46:53.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","4.99",28416,"2007-04-29 22:13:01.996577"
"Poland","Wroclaw",558,"Jimmie Eggleston","2.99",28417,"2007-04-29 23:08:09.996577"
"Egypt","Bilbays",559,"Everett Banda","5.99",28418,"2007-04-06 07:31:39.996577"
"Egypt","Bilbays",559,"Everett Banda","4.99",28419,"2007-04-07 05:35:29.996577"
"Egypt","Bilbays",559,"Everett Banda","7.99",28420,"2007-04-07 18:34:02.996577"
"Egypt","Bilbays",559,"Everett Banda","1.99",28421,"2007-04-09 18:11:18.996577"
"Egypt","Bilbays",559,"Everett Banda","4.99",28422,"2007-04-11 10:46:33.996577"
"Egypt","Bilbays",559,"Everett Banda","2.99",28423,"2007-04-12 20:56:35.996577"
"Egypt","Bilbays",559,"Everett Banda","1.99",28424,"2007-04-27 06:20:05.996577"
"Egypt","Bilbays",559,"Everett Banda","1.99",28425,"2007-04-28 01:27:34.996577"
"Egypt","Bilbays",559,"Everett Banda","1.99",28426,"2007-04-29 12:36:32.996577"
"Egypt","Bilbays",559,"Everett Banda","0.99",28427,"2007-04-30 08:28:47.996577"
"Egypt","Bilbays",559,"Everett Banda","2.99",28428,"2007-04-30 12:10:23.996577"
"Egypt","Bilbays",559,"Everett Banda","2.99",28429,"2007-04-30 20:46:22.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","4.99",28430,"2007-04-06 19:49:03.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","2.99",28431,"2007-04-07 14:55:51.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","9.99",28432,"2007-04-07 18:48:55.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","0.99",28433,"2007-04-07 22:01:05.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","2.99",28434,"2007-04-09 09:45:22.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","4.99",28435,"2007-04-11 21:36:32.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","2.99",28436,"2007-04-26 22:03:55.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","4.99",28437,"2007-04-27 07:28:46.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","3.99",28438,"2007-04-28 09:12:22.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","2.99",28439,"2007-04-29 17:44:16.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","5.99",28440,"2007-04-29 22:15:55.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","4.99",28441,"2007-04-29 23:50:05.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","0.99",28442,"2007-04-30 13:23:51.996577"
"Argentina","Avellaneda",560,"Jordan Archuleta","5.99",28443,"2007-04-30 12:36:22.996577"
"United States","Garland",561,"Ian Still","2.99",28444,"2007-04-11 19:37:40.996577"
"United States","Garland",561,"Ian Still","0.99",28445,"2007-04-11 22:44:45.996577"
"United States","Garland",561,"Ian Still","0.99",28446,"2007-04-12 07:25:56.996577"
"United States","Garland",561,"Ian Still","4.99",28447,"2007-04-12 17:42:31.996577"
"United States","Garland",561,"Ian Still","0.99",28448,"2007-04-28 02:12:40.996577"
"United States","Garland",561,"Ian Still","10.99",28449,"2007-04-29 07:48:42.996577"
"United States","Garland",561,"Ian Still","7.99",28450,"2007-04-30 10:49:42.996577"
"Nigeria","Sokoto",562,"Wallace Slone","5.99",28451,"2007-04-08 11:38:11.996577"
